CMDLINE C:\Users\pribu\AppData\Local\Programs\Python\Python311\python.exe main.py
MEM 66.621094 1683795714.6142
MEM 66.621094 1683795714.7144
MEM 66.621094 1683795714.8146
MEM 66.621094 1683795714.9152
MEM 66.625000 1683795715.0156
MEM 66.625000 1683795715.1159
MEM 66.625000 1683795715.2161
MEM 66.625000 1683795715.3164
MEM 66.625000 1683795715.4170
MEM 66.625000 1683795715.5175
MEM 66.625000 1683795715.6181
MEM 66.625000 1683795715.7184
MEM 66.625000 1683795715.8191
MEM 66.625000 1683795715.9194
MEM 66.625000 1683795716.0199
MEM 66.625000 1683795716.1205
MEM 66.625000 1683795716.2210
MEM 66.625000 1683795716.3210
MEM 66.625000 1683795716.4216
MEM 66.625000 1683795716.5222
MEM 66.625000 1683795716.6224
MEM 66.625000 1683795716.7227
MEM 66.625000 1683795716.8230
MEM 66.625000 1683795716.9236
MEM 66.625000 1683795717.0242
MEM 66.625000 1683795717.1243
MEM 66.625000 1683795717.2246
MEM 66.625000 1683795717.3250
MEM 66.625000 1683795717.4252
MEM 66.625000 1683795717.5256
MEM 66.625000 1683795717.6260
MEM 66.625000 1683795717.7263
MEM 66.625000 1683795717.8264
MEM 66.625000 1683795717.9265
MEM 66.628906 1683795718.0268
MEM 66.628906 1683795718.1270
MEM 66.628906 1683795718.2271
MEM 66.628906 1683795718.3279
MEM 66.628906 1683795718.4282
MEM 66.628906 1683795718.5285
MEM 66.628906 1683795718.6288
MEM 66.628906 1683795718.7293
MEM 66.628906 1683795718.8297
MEM 66.628906 1683795718.9300
MEM 66.628906 1683795719.0303
MEM 66.628906 1683795719.1307
MEM 66.628906 1683795719.2314
MEM 66.628906 1683795719.3319
MEM 66.628906 1683795719.4322
MEM 66.628906 1683795719.5327
MEM 66.628906 1683795719.6332
MEM 66.628906 1683795719.7338
MEM 66.628906 1683795719.8342
MEM 66.628906 1683795719.9347
MEM 66.632812 1683795720.0351
MEM 66.632812 1683795720.1353
MEM 66.632812 1683795720.2359
MEM 66.632812 1683795720.3366
MEM 66.628906 1683795720.4367
MEM 66.628906 1683795720.5373
MEM 66.628906 1683795720.6375
MEM 66.628906 1683795720.7378
MEM 66.628906 1683795720.8385
MEM 66.628906 1683795720.9391
